zpid,state_code,state_name,address,street,city,zipcode,price,price_formatted,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,open_house_date,is_featured
22887910,WI,Wisconsin,"499 W Run Rd, Morgantown, WV 26508",499 W Run Rd,Morgantown,26508,249900,"$249,900 ",4,2,2346,39.66096,-79.93431,House for sale,SINGLE_FAMILY,0,245500,https://www.zillow.com/homedetails/499-W-Run-Rd-Morgantown-WV-26508/22887910_zpid/,FALSE,,FALSE
2053088438,WI,Wisconsin,"191 Goat Farm Rd, Bluefield, WV 24701",191 Goat Farm Rd,Bluefield,24701,350000,"$350,000 ",3,2,1600,37.34432,-81.21026,For sale by owner,SINGLE_FAMILY,745,,https://www.zillow.com/homedetails/191-Goat-Farm-Rd-Bluefield-WV-24701/2053088438_zpid/,FALSE,,FALSE
125258817,WI,Wisconsin,"39 Sundance Dr, Morgantown, WV 26508",39 Sundance Dr,Morgantown,26508,450000,"$450,000 ",6,4,3427,39.658386,-79.87409,House for sale,SINGLE_FAMILY,3,439100,https://www.zillow.com/homedetails/39-Sundance-Dr-Morgantown-WV-26508/125258817_zpid/,FALSE,,FALSE
244371524,WI,Wisconsin,"26 Hideout Way, Great Cacapon, WV 25422",26 Hideout Way,Great Cacapon,25422,825000,"$825,000 ",3,3,2860,39.557297,-78.31969,Coming soon,SINGLE_FAMILY,6,323900,https://www.zillow.com/homedetails/26-Hideout-Way-Great-Cacapon-WV-25422/244371524_zpid/,FALSE,,FALSE
23031361,WI,Wisconsin,"1314 N Sand Branch Rd, Mount Hope, WV 25880",1314 N Sand Branch Rd,Mount Hope,25880,199900,"$199,900 ",4,2,2259,37.854885,-81.23448,House for sale,SINGLE_FAMILY,101,191900,https://www.zillow.com/homedetails/1314-N-Sand-Branch-Rd-Mount-Hope-WV-25880/23031361_zpid/,FALSE,,FALSE
23173619,WI,Wisconsin,"1129 Pike St, Parkersburg, WV 26101",1129 Pike St,Parkersburg,26101,185000,"$185,000 ",4,2,3500,39.246864,-81.54289,House for sale,SINGLE_FAMILY,50,,https://www.zillow.com/homedetails/1129-Pike-St-Parkersburg-WV-26101/23173619_zpid/,FALSE,,FALSE
208854567,WI,Wisconsin,"240 Mountain View Ave, Bluefield, WV 24701",240 Mountain View Ave,Bluefield,24701,134500,"$134,500 ",2,1,896,37.259743,-81.21506,House for sale,SINGLE_FAMILY,17,,https://www.zillow.com/homedetails/240-Mountain-View-Ave-Bluefield-WV-24701/208854567_zpid/,FALSE,,FALSE
22573345,WI,Wisconsin,"54 Sumac Ln, Harpers Ferry, WV 25425",54 Sumac Ln,Harpers Ferry,25425,550000,"$550,000 ",3,2,1507,39.20459,-77.83617,House for sale,SINGLE_FAMILY,4,551800,https://www.zillow.com/homedetails/54-Sumac-Ln-Harpers-Ferry-WV-25425/22573345_zpid/,FALSE,,FALSE
22672217,WI,Wisconsin,"2441 3rd Ave, Nitro, WV 25143",2441 3rd Ave,Nitro,25143,199000,"$199,000 ",3,2,2198,38.42353,-81.83744,House for sale,SINGLE_FAMILY,4,197500,https://www.zillow.com/homedetails/2441-3rd-Ave-Nitro-WV-25143/22672217_zpid/,FALSE,,FALSE
22636978,WI,Wisconsin,"920 Lee St, Saint Albans, WV 25177",920 Lee St,Saint Albans,25177,199900,"$199,900 ",4,2,2045,38.380337,-81.826996,House for sale,SINGLE_FAMILY,15,195400,https://www.zillow.com/homedetails/920-Lee-St-Saint-Albans-WV-25177/22636978_zpid/,FALSE,,FALSE
350972852,WI,Wisconsin,"6798 Little Sandy Rd, Elkview, WV 25071",6798 Little Sandy Rd,Elkview,25071,49900,"$49,900 ",,0,,38.417095,-81.505325,Lot / Land for sale,LOT,431,,https://www.zillow.com/homedetails/6798-Little-Sandy-Rd-Elkview-WV-25071/350972852_zpid/,FALSE,,FALSE
22643009,WI,Wisconsin,"1705 Tanner Rd, Charleston, WV 25314",1705 Tanner Rd,Charleston,25314,150000,"$150,000 ",5,2,2242,38.307453,-81.66361,House for sale,SINGLE_FAMILY,80,,https://www.zillow.com/homedetails/1705-Tanner-Rd-Charleston-WV-25314/22643009_zpid/,FALSE,,FALSE
92402356,WI,Wisconsin,"499 Dickenson Dr, Inwood, WV 25428",499 Dickenson Dr,Inwood,25428,340000,"$340,000 ",3,3,1944,39.35646,-78.025764,House for sale,SINGLE_FAMILY,66,338300,https://www.zillow.com/homedetails/499-Dickenson-Dr-Inwood-WV-25428/92402356_zpid/,FALSE,,FALSE
59859978,WI,Wisconsin,"43 Quince Tree Dr, Martinsburg, WV 25403",43 Quince Tree Dr,Martinsburg,25403,265000,"$265,000 ",2,3,1608,39.52651,-77.9817,Coming soon,TOWNHOUSE,2,,https://www.zillow.com/homedetails/43-Quince-Tree-Dr-Martinsburg-WV-25403/59859978_zpid/,FALSE,,FALSE
460195484,WI,Wisconsin,"13 Southgate Dr, Fairmont, WV 26554",13 Southgate Dr,Fairmont,26554,139000,"$139,000 ",3,2,1248,39.415043,-80.17188,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/13-Southgate-Dr-Fairmont-WV-26554/460195484_zpid/,FALSE,,FALSE
2118388688,WI,Wisconsin,"4336 Grassy Creek Rd, Leivasy, WV 26676",4336 Grassy Creek Rd,Leivasy,26676,335000,"$335,000 ",4,2,2200,38.171906,-80.62246,House for sale,SINGLE_FAMILY,15,319700,https://www.zillow.com/homedetails/4336-Grassy-Creek-Rd-Leivasy-WV-26676/2118388688_zpid/,FALSE,,FALSE
219385950,WI,Wisconsin,"4250 Julia Rd, Renick, WV 24966",4250 Julia Rd,Renick,24966,169000,"$169,000 ",2,2,2016,38.039356,-80.253426,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/4250-Julia-Rd-Renick-WV-24966/219385950_zpid/,FALSE,,FALSE
453277940,WI,Wisconsin,"100 James Collins Dr, Fort Gay, WV 25514",100 James Collins Dr,Fort Gay,25514,120000,"$120,000 ",4,2,2520,38.000656,-82.48652,House for sale,SINGLE_FAMILY,239,,https://www.zillow.com/homedetails/100-James-Collins-Dr-Fort-Gay-WV-25514/453277940_zpid/,FALSE,,FALSE
457154014,WI,Wisconsin,"3 Charlo Acres Rd, Hurricane, WV 25526",3 Charlo Acres Rd,Hurricane,25526,309000,"$309,000 ",4,3,2285,38.446606,-81.94918,House for sale,SINGLE_FAMILY,128,308600,https://www.zillow.com/homedetails/3-Charlo-Acres-Rd-Hurricane-WV-25526/457154014_zpid/,FALSE,,FALSE
459985150,WI,Wisconsin,"Off Route 63 Caldwell, Caldwell, WV 24925",Off Route 63 Caldwell,Caldwell,24925,99000,"$99,000 ",,,,37.752594,-80.390526,Lot / Land for sale,LOT,13,,https://www.zillow.com/homedetails/Off-Route-63-Caldwell-Caldwell-WV-24925/459985150_zpid/,FALSE,,FALSE
22606579,WI,Wisconsin,"630 Jane St, Charleston, WV 25302",630 Jane St,Charleston,25302,229900,"$229,900 ",4,3,2352,38.36986,-81.61904,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/630-Jane-St-Charleston-WV-25302/22606579_zpid/,FALSE,,FALSE
96727881,WI,Wisconsin,"111 Hosta Ct, Martinsburg, WV 25401",111 Hosta Ct,Martinsburg,25401,365000,"$365,000 ",4,3,2470,39.48391,-77.9632,House for sale,SINGLE_FAMILY,2,364100,https://www.zillow.com/homedetails/111-Hosta-Ct-Martinsburg-WV-25401/96727881_zpid/,FALSE,,FALSE
22884617,WI,Wisconsin,"265 Paradise Cir, Morgantown, WV 26508",265 Paradise Cir,Morgantown,26508,365000,"$365,000 ",4,2,2204,39.49899,-79.908554,House for sale,SINGLE_FAMILY,107,356800,https://www.zillow.com/homedetails/265-Paradise-Cir-Morgantown-WV-26508/22884617_zpid/,FALSE,,FALSE
22567068,WI,Wisconsin,"23 Mahoney Dr, Harpers Ferry, WV 25425",23 Mahoney Dr,Harpers Ferry,25425,269900,"$269,900 ",4,4,1500,39.36385,-77.76269,House for sale,SINGLE_FAMILY,125,267700,https://www.zillow.com/homedetails/23-Mahoney-Dr-Harpers-Ferry-WV-25425/22567068_zpid/,FALSE,,FALSE
459843162,WI,Wisconsin,"5054 Pious Ridge Rd, Berkeley Springs, WV 25411",5054 Pious Ridge Rd,Berkeley Springs,25411,130000,"$130,000 ",1,1,1248,39.67846,-78.16151,Coming soon,SINGLE_FAMILY,22,,https://www.zillow.com/homedetails/5054-Pious-Ridge-Rd-Berkeley-Springs-WV-25411/459843162_zpid/,FALSE,,FALSE
23045161,WI,Wisconsin,"118 Wallace Ct, Beckley, WV 25801",118 Wallace Ct,Beckley,25801,136000,"$136,000 ",3,1,1040,37.795006,-81.252014,House for sale,SINGLE_FAMILY,1,29200,https://www.zillow.com/homedetails/118-Wallace-Ct-Beckley-WV-25801/23045161_zpid/,FALSE,,FALSE
22566728,WI,Wisconsin,"191 Shenandoah Ranch Rd, Harpers Ferry, WV 25425",191 Shenandoah Ranch Rd,Harpers Ferry,25425,699900,"$699,900 ",3,3,1954,39.278313,-77.784706,New construction,SINGLE_FAMILY,16,689900,https://www.zillow.com/homedetails/191-Shenandoah-Ranch-Rd-Harpers-Ferry-WV-25425/22566728_zpid/,TRUE,2026-02-08T11:00:00,FALSE
22957092,WI,Wisconsin,"17 Fieldcrest Drive, Wheeling, WV 26003",17 Fieldcrest Drive,Wheeling,26003,675000,"$675,000 ",4,4,2821,40.07048,-80.67057,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/17-Fieldcrest-Dr-Wheeling-WV-26003/22957092_zpid/,FALSE,,FALSE
22492504,WI,Wisconsin,"428 Gaston Rd, Weirton, WV 26062",428 Gaston Rd,Weirton,26062,389900,"$389,900 ",3,3,2131,40.463768,-80.54949,House for sale,SINGLE_FAMILY,5,388700,https://www.zillow.com/homedetails/428-Gaston-Rd-Weirton-WV-26062/22492504_zpid/,FALSE,,FALSE
444753560,WI,Wisconsin,"Parker Plan, Bridle Creek","Parker Plan, Bridle Creek",Martinsburg,25404,365900,"$365,900+",3,2,1700,39.486683,-77.93531,New construction,SINGLE_FAMILY,27,,https://www.zillow.com/community/bridle-creek/444753560_zpid/,FALSE,,FALSE
347388188,WI,Wisconsin,"300 Mountain Retreat Dr, Horner, WV 26372",300 Mountain Retreat Dr,Horner,26372,3395000,"$3,395,000 ",7,9,10296,38.98911,-80.36859,House for sale,SINGLE_FAMILY,179,,https://www.zillow.com/homedetails/300-Mountain-Retreat-Dr-Horner-WV-26372/347388188_zpid/,FALSE,,FALSE
22592613,WI,Wisconsin,"328 McKinley Ave, Charleston, WV 25314",328 McKinley Ave,Charleston,25314,449999,"$449,999 ",5,5,5500,38.354874,-81.65553,House for sale,SINGLE_FAMILY,116,424000,https://www.zillow.com/homedetails/328-McKinley-Ave-Charleston-WV-25314/22592613_zpid/,FALSE,,FALSE
456348597,WI,Wisconsin,"27 Cowhide Br, Hamlin, WV 25523",27 Cowhide Br,Hamlin,25523,299900,"$299,900 ",4,3,2419,38.30518,-82.0871,House for sale,SINGLE_FAMILY,158,,https://www.zillow.com/homedetails/27-Cowhide-Br-Hamlin-WV-25523/456348597_zpid/,FALSE,,FALSE
23005419,WI,Wisconsin,"116 Westwood Dr, Beckley, WV 25801",116 Westwood Dr,Beckley,25801,170000,"$170,000 ",3,1,1696,37.778934,-81.204216,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/116-Westwood-Dr-Beckley-WV-25801/23005419_zpid/,FALSE,,FALSE
2067541503,WI,Wisconsin,"29 Cooper Mountain Vw, Capon Bridge, WV 26711",29 Cooper Mountain Vw,Capon Bridge,26711,275000,"$275,000 ",3,2,1200,39.28784,-78.47809,Home for sale,MANUFACTURED,1,,https://www.zillow.com/homedetails/29-Cooper-Mountain-Vw-Capon-Bridge-WV-26711/2067541503_zpid/,FALSE,,FALSE
22429410,WI,Wisconsin,"221 Delung Ln, Scarbro, WV 25917",221 Delung Ln,Scarbro,25917,550000,"$550,000 ",3,3,3000,37.960392,-81.21867,House for sale,SINGLE_FAMILY,30,,https://www.zillow.com/homedetails/221-Delung-Ln-Scarbro-WV-25917/22429410_zpid/,FALSE,,FALSE
2057730343,WI,Wisconsin,"13 Olga Dr, Martinsburg, WV 25403",13 Olga Dr,Martinsburg,25403,300000,"$300,000 ",4,4,1900,39.53542,-77.94473,Coming soon,TOWNHOUSE,2,292600,https://www.zillow.com/homedetails/13-Olga-Dr-Martinsburg-WV-25403/2057730343_zpid/,FALSE,,FALSE
23199802,WI,Wisconsin,"1200 55th St, Vienna, WV 26105",1200 55th St,Vienna,26105,275000,"$275,000 ",5,4,3778,39.340096,-81.52978,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/1200-55th-St-Vienna-WV-26105/23199802_zpid/,FALSE,,FALSE
22322548,WI,Wisconsin,"55 Isaiah Ln, Falling Waters, WV 25419",55 Isaiah Ln,Falling Waters,25419,540000,"$540,000 ",5,4,2912,39.589996,-77.925865,House for sale,SINGLE_FAMILY,6,528200,https://www.zillow.com/homedetails/55-Isaiah-Ln-Falling-Waters-WV-25419/22322548_zpid/,FALSE,,FALSE
456787001,WI,Wisconsin,"10585 Clay Rd, Newton, WV 25266",10585 Clay Rd,Newton,25266,299000,"$299,000 ",3,1,1944,38.615955,-81.21038,House for sale,SINGLE_FAMILY,142,,https://www.zillow.com/homedetails/10585-Clay-Rd-Newton-WV-25266/456787001_zpid/,FALSE,,FALSE
22662559,WI,Wisconsin,"5225 Beechcrest Dr, Cross Lanes, WV 25313",5225 Beechcrest Dr,Cross Lanes,25313,59900,"$59,900 ",3,2,1238,38.435413,-81.7567,House for sale,SINGLE_FAMILY,101,,https://www.zillow.com/homedetails/5225-Beechcrest-Dr-Cross-Lanes-WV-25313/22662559_zpid/,FALSE,,FALSE
2095456062,WI,Wisconsin,"1523 Wilson Creek Rd, Wayne, WV 25570",1523 Wilson Creek Rd,Wayne,25570,225000,"$225,000 ",3,2,1218,38.252014,-82.40955,House for sale,SINGLE_FAMILY,9,226700,https://www.zillow.com/homedetails/1523-Wilson-Creek-Rd-Wayne-WV-25570/2095456062_zpid/,FALSE,,FALSE
205554838,WI,Wisconsin,"122 Pauls Pl, Falling Waters, WV 25419",122 Pauls Pl,Falling Waters,25419,100000,"$100,000 ",3,2,1440,39.59323,-77.84599,Home for sale,MANUFACTURED,3,,https://www.zillow.com/homedetails/122-Pauls-Pl-Falling-Waters-WV-25419/205554838_zpid/,FALSE,,FALSE
22789858,WI,Wisconsin,"2320 Fairfield Ave, Bluefield, WV 24701",2320 Fairfield Ave,Bluefield,24701,80000,"$80,000 ",5,2,1968,37.26181,-81.20215,House for sale,SINGLE_FAMILY,14,,https://www.zillow.com/homedetails/2320-Fairfield-Ave-Bluefield-WV-24701/22789858_zpid/,FALSE,,FALSE
22533702,WI,Wisconsin,"1511 Franklin Ave, Clarksburg, WV 26301",1511 Franklin Ave,Clarksburg,26301,165000,"$165,000 ",2,2,1306,39.293785,-80.34393,House for sale,SINGLE_FAMILY,2,164500,https://www.zillow.com/homedetails/1511-Franklin-Ave-Clarksburg-WV-26301/22533702_zpid/,FALSE,,FALSE
22517172,WI,Wisconsin,"575 Dumpling Run Rd, Moorefield, WV 26836",575 Dumpling Run Rd,Moorefield,26836,1100000,"$1,100,000 ",10,6,5531,38.893066,-79.03755,For sale by owner,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/575-Dumpling-Run-Rd-Moorefield-WV-26836/22517172_zpid/,FALSE,,FALSE
304616329,WI,Wisconsin,"1202 3rd Run Rd, Glenville, WV 26351",1202 3rd Run Rd,Glenville,26351,320000,"$320,000 ",4,2,0,38.974655,-80.919655,House for sale,SINGLE_FAMILY,138,,https://www.zillow.com/homedetails/1202-3rd-Run-Rd-Glenville-WV-26351/304616329_zpid/,FALSE,,FALSE
98321538,WI,Wisconsin,"407 Sanctuary Cv, Morgantown, WV 26508",407 Sanctuary Cv,Morgantown,26508,750000,"$750,000 ",3,4,3260,39.69813,-79.84332,House for sale,SINGLE_FAMILY,23,719900,https://www.zillow.com/homedetails/407-Sanctuary-Cv-Morgantown-WV-26508/98321538_zpid/,FALSE,,FALSE
2061969242,WI,Wisconsin,"326 Preacher Ln, Great Cacapon, WV 25422",326 Preacher Ln,Great Cacapon,25422,294999,"$294,999 ",1,1,750,39.52961,-78.335846,House for sale,SINGLE_FAMILY,280,,https://www.zillow.com/homedetails/326-Preacher-Ln-Great-Cacapon-WV-25422/2061969242_zpid/,FALSE,,FALSE
23182283,WI,Wisconsin,"1002 Jackson Ave, Parkersburg, WV 26101",1002 Jackson Ave,Parkersburg,26101,179900,"$179,900 ",4,3,2775,39.268017,-81.551186,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/1002-Jackson-Ave-Parkersburg-WV-26101/23182283_zpid/,FALSE,,FALSE
22337670,WI,Wisconsin,"9434 Winchester Ave, Bunker Hill, WV 25413",9434 Winchester Ave,Bunker Hill,25413,339900,"$339,900 ",5,2,1829,39.33848,-78.05199,House for sale,SINGLE_FAMILY,235,334000,https://www.zillow.com/homedetails/9434-Winchester-Ave-Bunker-Hill-WV-25413/22337670_zpid/,FALSE,,FALSE
452450649,WI,Wisconsin,"61 Deer Creek Rd, Canvas, WV 26662",61 Deer Creek Rd,Canvas,26662,425000,"$425,000 ",4,3,3562,38.24623,-80.76691,House for sale,SINGLE_FAMILY,145,,https://www.zillow.com/homedetails/61-Deer-Creek-Rd-Canvas-WV-26662/452450649_zpid/,FALSE,,FALSE
250546139,WI,Wisconsin,"634 Triplett Rd, Spencer, WV 25276",634 Triplett Rd,Spencer,25276,499000,"$499,000 ",3,4,2120,38.801514,-81.29181,House for sale,SINGLE_FAMILY,274,,https://www.zillow.com/homedetails/634-Triplett-Rd-Spencer-WV-25276/250546139_zpid/,FALSE,,FALSE
22317192,WI,Wisconsin,"225 Keepsake Dr, Falling Waters, WV 25419",225 Keepsake Dr,Falling Waters,25419,399900,"$399,900 ",3,2,2328,39.5884,-77.91679,Coming soon,SINGLE_FAMILY,8,422800,https://www.zillow.com/homedetails/225-Keepsake-Dr-Falling-Waters-WV-25419/22317192_zpid/,FALSE,,FALSE
23011584,WI,Wisconsin,"303 Crescent Rd, Beckley, WV 25801",303 Crescent Rd,Beckley,25801,195000,"$195,000 ",3,2,2306,37.78597,-81.2134,Coming soon,SINGLE_FAMILY,5,230400,https://www.zillow.com/homedetails/303-Crescent-Rd-Beckley-WV-25801/23011584_zpid/,FALSE,,FALSE
125129731,WI,Wisconsin,"1010 Furfin Rd, Bruceton Mills, WV 26525",1010 Furfin Rd,Bruceton Mills,26525,255000,"$255,000 ",3,2,1352,39.610252,-79.62831,House for sale,SINGLE_FAMILY,10,249200,https://www.zillow.com/homedetails/1010-Furfin-Rd-Bruceton-Mills-WV-26525/125129731_zpid/,FALSE,,FALSE
22573865,WI,Wisconsin,"4071 Kabletown Rd, Charles Town, WV 25414",4071 Kabletown Rd,Charles Town,25414,389000,"$389,000 ",3,2,2088,39.21774,-77.8575,House for sale,SINGLE_FAMILY,24,381600,https://www.zillow.com/homedetails/4071-Kabletown-Rd-Charles-Town-WV-25414/22573865_zpid/,FALSE,,FALSE
23038316,WI,Wisconsin,"171 Cohen St, Beckley, WV 25801",171 Cohen St,Beckley,25801,89900,"$89,900 ",3,2,1225,37.7934,-81.18714,House for sale,SINGLE_FAMILY,20,,https://www.zillow.com/homedetails/171-Cohen-St-Beckley-WV-25801/23038316_zpid/,FALSE,,FALSE
452999759,WI,Wisconsin,"1413 Songbird Ln, Meadow Bridge, WV 25976",1413 Songbird Ln,Meadow Bridge,25976,650000,"$650,000 ",13,9,6552,37.850624,-80.80624,House for sale,SINGLE_FAMILY,246,,https://www.zillow.com/homedetails/1413-Songbird-Ln-Meadow-Bridge-WV-25976/452999759_zpid/,FALSE,,FALSE
459624745,WI,Wisconsin,"51 Breeze Knoll Way, Charles Town, WV 25414",51 Breeze Knoll Way,Charles Town,25414,645000,"$645,000 ",4,3,2172,39.2858,-77.94153,House for sale,SINGLE_FAMILY,28,637600,https://www.zillow.com/homedetails/51-Breeze-Knoll-Way-Charles-Town-WV-25414/459624745_zpid/,FALSE,,FALSE
22964239,WI,Wisconsin,"61 Garden Grove Ln, Brandywine, WV 26802",61 Garden Grove Ln,Brandywine,26802,245000,"$245,000 ",4,2,1714,38.75911,-79.12512,House for sale,SINGLE_FAMILY,190,225200,https://www.zillow.com/homedetails/61-Garden-Grove-Ln-Brandywine-WV-26802/22964239_zpid/,FALSE,,FALSE
22567067,WI,Wisconsin,"28 Benson Dr, Harpers Ferry, WV 25425",28 Benson Dr,Harpers Ferry,25425,388800,"$388,800 ",3,2,1528,39.3634,-77.76293,House for sale,SINGLE_FAMILY,174,389300,https://www.zillow.com/homedetails/28-Benson-Dr-Harpers-Ferry-WV-25425/22567067_zpid/,FALSE,,FALSE
22485249,WI,Wisconsin,"783 Community Way, Romney, WV 26757",783 Community Way,Romney,26757,714900,"$714,900 ",7,6,5136,39.299873,-78.74531,House for sale,SINGLE_FAMILY,331,,https://www.zillow.com/homedetails/783-Community-Way-Romney-WV-26757/22485249_zpid/,FALSE,,FALSE
460338856,WI,Wisconsin,"66 Hawks Nest Ln, Mount Clare, WV 26408",66 Hawks Nest Ln,Mount Clare,26408,295000,"$295,000 ",5,5,2472,39.216908,-80.28214,House for sale,SINGLE_FAMILY,0,,https://www.zillow.com/homedetails/66-Hawks-Nest-Ln-Mount-Clare-WV-26408/460338856_zpid/,FALSE,,FALSE
460245907,WI,Wisconsin,"523 Oak Hill Rd, Berkeley Springs, WV 25411",523 Oak Hill Rd,Berkeley Springs,25411,369900,"$369,900 ",3,2,1256,39.511795,-78.211075,New construction,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/523-Oak-Hill-Rd-Berkeley-Springs-WV-25411/460245907_zpid/,FALSE,,FALSE
205641941,WI,Wisconsin,"707 Flat Top Rd, Shady Spring, WV 25918",707 Flat Top Rd,Shady Spring,25918,139700,"$139,700 ",3,2,2046,37.68712,-81.10069,House for sale,SINGLE_FAMILY,15,,https://www.zillow.com/homedetails/707-Flat-Top-Rd-Shady-Spring-WV-25918/205641941_zpid/,FALSE,,FALSE
22616479,WI,Wisconsin,"3028 Frame Rd, Elkview, WV 25071",3028 Frame Rd,Elkview,25071,185000,"$185,000 ",4,2,2028,38.46582,-81.4982,House for sale,SINGLE_FAMILY,130,184000,https://www.zillow.com/homedetails/3028-Frame-Rd-Elkview-WV-25071/22616479_zpid/,FALSE,,FALSE
250554243,WI,Wisconsin,"3112 Indian Creek Rd, Harrisville, WV 26362",3112 Indian Creek Rd,Harrisville,26362,849900,"$849,900 ",4,2,3387,39.18309,-81.00287,House for sale,SINGLE_FAMILY,102,784300,https://www.zillow.com/homedetails/3112-Indian-Creek-Rd-Harrisville-WV-26362/250554243_zpid/,FALSE,,FALSE
53743669,WI,Wisconsin,"564 Shade Ln, Berkeley Springs, WV 25411",564 Shade Ln,Berkeley Springs,25411,250000,"$250,000 ",2,2,1400,39.59665,-78.15715,Home for sale,MANUFACTURED,179,,https://www.zillow.com/homedetails/564-Shade-Ln-Berkeley-Springs-WV-25411/53743669_zpid/,FALSE,,FALSE
457619178,WI,Wisconsin,"827 Dairy Rd, Poca, WV 25159",827 Dairy Rd,Poca,25159,152900,"$152,900 ",3,3,1760,38.46318,-81.8011,House for sale,SINGLE_FAMILY,47,,https://www.zillow.com/homedetails/827-Dairy-Rd-Poca-WV-25159/457619178_zpid/,FALSE,,FALSE
23075555,WI,Wisconsin,"89 Oak Dr, Spencer, WV 25276",89 Oak Dr,Spencer,25276,189000,"$189,000 ",3,3,1050,38.818413,-81.366875,House for sale,SINGLE_FAMILY,1,157800,https://www.zillow.com/homedetails/89-Oak-Dr-Spencer-WV-25276/23075555_zpid/,FALSE,,FALSE
22801214,WI,Wisconsin,"652 Pine Grove Rd, Lerona, WV 25971",652 Pine Grove Rd,Lerona,25971,195000,"$195,000 ",4,2,1980,37.505405,-80.98432,House for sale,SINGLE_FAMILY,96,,https://www.zillow.com/homedetails/652-Pine-Grove-Rd-Lerona-WV-25971/22801214_zpid/,FALSE,,FALSE
22389471,WI,Wisconsin,"2778 Guyan Ave, Huntington, WV 25702",2778 Guyan Ave,Huntington,25702,99000,"$99,000 ",2,1,900,38.432636,-82.40395,House for sale,SINGLE_FAMILY,0,,https://www.zillow.com/homedetails/2778-Guyan-Ave-Huntington-WV-25702/22389471_zpid/,FALSE,,FALSE
83236590,WI,Wisconsin,"86 Teague Ln, Martinsburg, WV 25404",86 Teague Ln,Martinsburg,25404,200000,"$200,000 ",3,3,2060,39.53969,-77.90302,Townhouse for sale,TOWNHOUSE,3,,https://www.zillow.com/homedetails/86-Teague-Ln-Martinsburg-WV-25404/83236590_zpid/,TRUE,2026-02-08T12:30:00,FALSE
23169990,WI,Wisconsin,"151 Dover Rd, Washington, WV 26181",151 Dover Rd,Washington,26181,1075000,"$1,075,000 ",6,7,6507,39.224083,-81.675095,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/151-Dover-Rd-Washington-WV-26181/23169990_zpid/,FALSE,,FALSE
22541462,WI,Wisconsin,"130 Saint Francis Way, Bridgeport, WV 26330",130 Saint Francis Way,Bridgeport,26330,499000,"$499,000 ",4,3,3247,39.293896,-80.204796,House for sale,SINGLE_FAMILY,4,492300,https://www.zillow.com/homedetails/130-Saint-Francis-Way-Bridgeport-WV-26330/22541462_zpid/,FALSE,,FALSE
125336374,WI,Wisconsin,"20 Blue Quill Rd, Bridgeport, WV 26330",20 Blue Quill Rd,Bridgeport,26330,599000,"$599,000 ",4,4,3800,39.29565,-80.17854,House for sale,SINGLE_FAMILY,19,568600,https://www.zillow.com/homedetails/20-Blue-Quill-Rd-Bridgeport-WV-26330/125336374_zpid/,FALSE,,FALSE
22571259,WI,Wisconsin,"85 Keala Ct, Charles Town, WV 25414",85 Keala Ct,Charles Town,25414,599000,"$599,000 ",3,2,2646,39.20663,-77.87326,House for sale,SINGLE_FAMILY,225,591100,https://www.zillow.com/homedetails/85-Keala-Ct-Charles-Town-WV-25414/22571259_zpid/,FALSE,,FALSE
460232551,WI,Wisconsin,"Prospect Hill Blvd #Ii, Charles Town, WV 25414",Prospect Hill Blvd #Ii,Charles Town,25414,419990,"$419,990 ",4,3,2441,39.264637,-77.88378,New construction,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/Prospect-Hill-Blvd-II-Charles-Town-WV-25414/460232551_zpid/,FALSE,,FALSE
61723186,WI,Wisconsin,"268 Wild Flower Way, Albright, WV 26519",268 Wild Flower Way,Albright,26519,445000,"$445,000 ",3,2,1764,39.61809,-79.70141,House for sale,SINGLE_FAMILY,100,422100,https://www.zillow.com/homedetails/268-Wild-Flower-Way-Albright-WV-26519/61723186_zpid/,FALSE,,FALSE
